fight_id,event_date,weight_class,diff_pre_slpm,diff_pre_sapm,diff_pre_str_acc,diff_pre_str_def,diff_pre_td_avg,diff_pre_td_acc,diff_pre_td_def,diff_pre_sub_avg,diff_pre_kd_avg,diff_pre_ctrl_pct,diff_pre_win_pct,diff_age_at_fight,diff_height_inches,diff_reach_inches,diff_prior_fight_count,target_win,target_method
e2dca1df3a99c19a,2012-07-14,Middleweight,1.4608108108108109,1.431081081081081,0.15252266914671006,0.0158495350803044,-0.020270270270270174,-0.55,-0.32608695652173914,-2.27027027027027,-0.42567567567567566,-0.1904054054054054,-0.11111111111111105,5.905544147843944,-2.0,-3.0,15,0,Decision
39f07708af6ecfc7,2009-08-29,Light Heavyweight,0.6847290640394088,0.5798029556650246,-0.13973864219818805,0.0198753395421033,-0.14039408866995073,0.14035087719298245,-0.12380952380952381,0.07389162561576357,-0.014778325123152691,-0.030977011494252867,-0.19480519480519476,7.03353867214237,0.0,2.0,3,0,KO/TKO
068e118edac9e057,2007-09-22,Light Heavyweight,-0.36236842105263145,0.18157894736842106,-0.021156484224338468,-0.08469045799282737,-0.8052631578947367,0.08333333333333326,0.08287545787545791,-1.4210526315789473,0.8842105263157894,0.06587719298245615,0.00952380952380949,5.869952087611228,0.0,0.0,11,0,Decision
6baa381a75582d98,2008-05-24,Light Heavyweight,0.5864527629233511,0.06399286987522279,-0.026631449999168555,0.0875869709589926,-0.045454545454545525,0.05208333333333337,0.09104938271604923,0.40374331550802145,-0.7085561497326204,0.01107843137254902,0.05956112852664586,0.6735112936344976,3.0,2.0,-18,0,KO/TKO
01d71345ba7ea6f9,2008-10-18,Light Heavyweight,0.8637681159420287,-0.027246376811594253,-0.201796343537415,0.162379421221865,0.31304347826086965,0.08333333333333337,0.12009803921568618,0.973913043478261,-0.4086956521739131,-0.13506280193236717,-0.02777777777777779,1.9438740588637913,-1.0,-2.0,3,1,Decision
bb007be9f60ab3da,2006-12-30,Light Heavyweight,-0.6847058823529415,-1.1568627450980393,-0.0025974025974025983,0.03603988603988606,0.03529411764705892,0.15476190476190482,0.09565217391304348,0.988235294117647,-0.04705882352941182,-0.05712418300653595,0.125,3.3730321697467502,-1.0,-1.0,0,1,KO/TKO
d39ce3ecd3fbdadf,2006-04-06,Light Heavyweight,0.4409090909090909,2.0613636363636365,-0.00014470491328838486,-0.18516916154711427,0.23863636363636376,-0.09999999999999998,0.06060606060606055,-1.3295454545454546,-0.5454545454545454,0.3541666666666667,-0.5,-1.4264202600958242,2.0,3.0,-2,1,Decision
ebb94e00d6431e7a,2017-03-11,Featherweight,0.08571428571428563,0.8190476190476188,0.04968573656925268,0.028438228438228408,-4.357142857142857,-0.023809523809523836,-0.47058823529411764,0.6428571428571429,0.21428571428571427,-0.6424603174603174,-0.4285714285714286,8.490075290896648,-4.0,2.0,6,0,Decision
2e042964c6498e7a,2013-11-09,Featherweight,-0.4691056910569107,-0.2999999999999998,-0.03235058162855997,0.02436598010368507,1.2560975609756098,0.1564625850340136,-0.125,-0.3414634146341464,0.5121951219512195,0.08035230352303524,-0.5,-2.1765913757700197,2.0,-2.0,13,1,KO/TKO
721642e7de112e9e,2026-04-04,Women's Strawweight,-1.7461279461279462,-2.163636363636364,0.044608222224292726,-0.022601518003222965,0.17171717171717216,0.0040322580645161255,-0.04377880184331795,1.3434343434343434,0.09090909090909091,0.12265993265993264,-0.033333333333333326,6.729637234770703,2.0,3.0,2,1,Decision
995f0dcdcd5fe43c,2014-03-23,Featherweight,0.47563025210084,0.7361344537815127,-0.06874455100261556,-0.06619429423829937,0.10084033613445381,-0.11904761904761904,-0.22916666666666674,0.907563025210084,0.1764705882352941,-0.006498599439775904,-0.0357142857142857,-2.9048596851471586,4.0,-3.0,3,0,KO/TKO
