fight_id,bonus_type
06641a8c62e45661,Performance of the Night
90e46589a18064bc,Performance of the Night
a2523a8565fe4361,Fight of the Night
697e38075fd41819,Fight of the Night
626c82ed45fdcf59,Performance of the Night
b52dccbe69864d2a,Performance of the Night
d866afa89d62a4ae,Performance of the Night
2c7b788effdc1b4c,Performance of the Night
1ed8776f978a0155,Performance of the Night
58584ccd0f63e3f3,Performance of the Night
8c01b7dccc4d0926,Performance of the Night
cd258394e8d58d04,Performance of the Night
ee796ecb4ee8680b,Performance of the Night
5c3c4bcc6c746ca0,Fight of the Night
894c44c3d04aaf6f,Performance of the Night
6832e9e62da0f9d3,Performance of the Night
4d3cd5ecf4276c92,Fight of the Night
25a28456f684503e,Fight of the Night
efe055854f19a1d7,Fight of the Night
9d5f562e0572058c,Performance of the Night
d1bee15e60ee6721,Performance of the Night
cd8cdb539deaa47f,Performance of the Night
96b59d89ecac66d0,Performance of the Night
c769dd861357af9f,Performance of the Night
b96e1222eb1a0faf,Performance of the Night
6299412d7bbfbce6,Submission of the Night
278b965694e563b2,Performance of the Night
cde2f88251b73305,Fight of the Night
cde2f88251b73305,Performance of the Night
7a64d63e12618ba7,Performance of the Night
b22eab3aa1522f40,Performance of the Night
307b12b9f08a4cbf,Knockout of the Night
7a4e5bcd7336d203,Submission of the Night
34c649f3f43a919b,Performance of the Night
2ff14dfede1d02dd,Performance of the Night
1a81573425c585fb,Performance of the Night
f0a9dfbb6f6ac852,Performance of the Night
b6dad3a9bf911bfd,Performance of the Night
85036b967403cdab,Performance of the Night
3286d8406eff5c85,Fight of the Night
582806c33ce6dcf6,Performance of the Night
919e3c5cc6999cb3,Fight of the Night
1d166488129030d0,Fight of the Night
1d166488129030d0,Performance of the Night
3b05a4ced6dd74f5,Performance of the Night
29c7cb102ddd7ec4,Fight of the Night
18f1b88d8977c216,Fight of the Night
02732ebb104793d2,Performance of the Night
2cbba9394114edb5,Knockout of the Night
b46679306287ea79,Fight of the Night
b46679306287ea79,Knockout of the Night
7521015554088962,Fight of the Night
1520290d28b75b53,Performance of the Night
8b9bdacca749ec90,Performance of the Night
21419797f539de5e,Knockout of the Night
a1294453a28beda3,Performance of the Night
806761834799c352,Fight of the Night
4bb77b1d8efc53a9,Fight of the Night
6d691b736d8c98b0,Knockout of the Night
03d30a534dee8ac5,Submission of the Night
88256dd5a9aef1cc,Fight of the Night
96b62bd56b252bab,Performance of the Night
0b47788da6de735e,Performance of the Night
35addc4646509286,Performance of the Night
5a5a65d8df176506,Performance of the Night
8b07bdaa0402bf2b,Fight of the Night
d54ebd2a3435a357,Fight of the Night
0b98d84a2795f7f8,Performance of the Night
b87ac039e3b13940,Performance of the Night
972e17c1b98fca06,Performance of the Night
3808db1e982cb103,Performance of the Night
36f38c2534ef646b,Performance of the Night
bb4755924dfafaea,Performance of the Night
20063242f6e40d31,Performance of the Night
d1c519260c0ddf3a,Performance of the Night
2328c7832a356a6d,Fight of the Night
0337fa731f5b02c1,Performance of the Night
40fa0bf9783cdc2e,Knockout of the Night
4caa0dcdaa253612,Performance of the Night
976f7f5e7537c62b,Fight of the Night
ab79fe7b35ccc3dc,Performance of the Night
5742025a09190829,Performance of the Night
d98d5a3800cd21fb,Submission of the Night
6989466d287b4a57,Performance of the Night
3e74caa9fff4a5eb,Performance of the Night
b1f2ec122beda7a5,Performance of the Night
0308bcdd00cc72e2,Performance of the Night
bca5d01f8775f852,Performance of the Night
8c5e06c71f392f33,Fight of the Night
5d4fb748ad246269,Fight of the Night
6acd1c591170f597,Performance of the Night
04c9ebe419195f8b,Performance of the Night
3945b08be8d62861,Performance of the Night
00f4b6184f6315d0,Performance of the Night
c7bc785e99d3ee2a,Performance of the Night
7f14be4e45bca6bd,Performance of the Night
3fe9e895b2a45049,Performance of the Night
3dd22a9a0ea68cc6,Performance of the Night
ebf204638524c377,Knockout of the Night
fd7421f421e802bd,Performance of the Night
a815dafc89adf33b,Performance of the Night
d7070ab1b2144f8d,Performance of the Night
8d5b88e0ff253617,Fight of the Night
b55605791a4d72b9,Fight of the Night
9d8473ae274ed625,Performance of the Night
56ae02578b1163ee,Performance of the Night
0c3ab516e78bdb04,Submission of the Night
130b325610c54a64,Performance of the Night
001441f70c293931,Performance of the Night
8fc238e84c4624a7,Performance of the Night
0f3e6876516edeaf,Knockout of the Night
1e5c66d12761d4fe,Performance of the Night
0e3af9b5e1b3ae80,Fight of the Night
c2ddadfa1a1056be,Performance of the Night
4df8efe64e83f74e,Submission of the Night
5f444eac11e55161,Performance of the Night
bd4d2522cb0d1a23,Performance of the Night
f7bc845ce74f5fe7,Performance of the Night
6e73ebbd089aff5e,Fight of the Night
dae2484418631ff5,Performance of the Night
ecbece0cbd60029e,Fight of the Night
8afe89f5c451b372,Performance of the Night
d988760df61f027c,Performance of the Night
394802bb096b403e,Fight of the Night
eda1e8c285a0a788,Performance of the Night
f3169b755afcdc5b,Performance of the Night
394802bb096b403e,Performance of the Night
fd49f89b9d97566b,Fight of the Night
a031f062b7ffefee,Performance of the Night
edeba52fc9b2855f,Submission of the Night
2560ea97b2cce4ef,Performance of the Night
326de7f7ec9e7035,Fight of the Night
866b2c2e354aa27b,Performance of the Night
e966de63c8e6b1d5,Performance of the Night
d6e1205babf27a9d,Fight of the Night
6606d271eee62e3a,Submission of the Night
6b9ed3867dd42b3b,Performance of the Night
56d8cc470841f454,Performance of the Night
0bf8bb9b4ef329f9,Performance of the Night
30eb24f7904c2128,Performance of the Night
e1bd72aba46f46a1,Performance of the Night
bd6909a463a1de2b,Performance of the Night
f0b83b05f3dd9580,Performance of the Night
0d1d7cfb2a48d5ec,Performance of the Night
a3ee907c77544cde,Performance of the Night
aeb3e4d9710207a4,Performance of the Night
cd08b68f0bafafbf,Performance of the Night
647f6d2b9b784222,Performance of the Night
27d98a8ee6608e27,Fight of the Night
98411542ca0e847d,Performance of the Night
8e51f8648840eb38,Submission of the Night
e857ca0bc3b9fdcd,Performance of the Night
23eec2d9cb2d78cd,Performance of the Night
71dc4379c738450f,Performance of the Night
23e03d226eb7af80,Fight of the Night
be0af5916c8e8e99,Fight of the Night
dff2685afd98ed9e,Performance of the Night
68c1b833ed8849a3,Performance of the Night
fdb9d29cf0edc16a,Performance of the Night
b9cd4910f0ecff45,Performance of the Night
d2dc6fb05ad78d80,Fight of the Night
ff389a4326fc9255,Fight of the Night
243e5e9b6678f303,Fight of the Night
d8335b728604b222,Performance of the Night
b381dc272b32ce03,Performance of the Night
4e566bd7094b49da,Performance of the Night
2267d967d1daf08a,Performance of the Night
c8a48abe3263f796,Knockout of the Night
5a09fd7cb3db9705,Fight of the Night
4de28817db9fc9d8,Performance of the Night
f37d18b5c35145bf,Performance of the Night
06cd9812e2b9b747,Fight of the Night
16b0e962beb6d15e,Knockout of the Night
1f70a4516a70abf2,Fight of the Night
61e1d1fee5153a6c,Submission of the Night
ecc56a86a1eead9d,Performance of the Night
24ac3d1bee1610ef,Fight of the Night
b34abcfe4c2e8a57,Performance of the Night
55bd050afe169b34,Performance of the Night
e083c7ae1548e08a,Performance of the Night
315968a74789600a,Fight of the Night
315968a74789600a,Submission of the Night
80ac36a9dbc4b1a1,Fight of the Night
f722b96ae6862843,Fight of the Night
998bde5639c61adb,Fight of the Night
51ce499611a5df68,Performance of the Night
91093a019d32af2e,Performance of the Night
41d170c5da83c8be,Knockout of the Night
b568f3700aa2c1f7,Knockout of the Night
1308a39eec6f86cc,Submission of the Night
e8907b881151b79d,Performance of the Night
62389e8fb68f93a4,Performance of the Night
2c0cddd12deb7450,Performance of the Night
0f0473dde4b873ca,Performance of the Night
9ba87ef51d1be403,Submission of the Night
c85b530861145935,Fight of the Night
cd63b4144a45b611,Performance of the Night
559c0c3d752f327a,Fight of the Night
7ac4b9823b1e139b,Fight of the Night
fe936088ec4dcb0d,Fight of the Night
fe936088ec4dcb0d,Knockout of the Night
5840527835a8ffb2,Performance of the Night
2d80f60b67791b97,Knockout of the Night
830bf05d0ee635a1,Knockout of the Night
93f1b09aa792405e,Performance of the Night
50d5a170516de2ad,Performance of the Night
f1cc9169813c4a3e,Performance of the Night
81f2f2d4b0302590,Fight of the Night
fac560495e61d34c,Performance of the Night
813444e109995c97,Performance of the Night
25cd989ac5569629,Fight of the Night
bec3154a11df3299,Performance of the Night
8435f90fbd50c7a5,Performance of the Night
cfc550960a7ec353,Fight of the Night
e835e9a4564db497,Performance of the Night
3fc1ebe73920a2a7,Submission of the Night
b3bf1b6ad2d1a533,Performance of the Night
33151bfa498c1c6c,Fight of the Night
127be512f86618b2,Performance of the Night
43496ff308e681a0,Performance of the Night
9dcf8ce308eaa050,Performance of the Night
2594287e8fa31404,Fight of the Night
94f880f25dd011cd,Fight of the Night
d00d5ef4ae0ac01b,Performance of the Night
5f87dc7d18517d87,Submission of the Night
2ef16a5ff3710c92,Fight of the Night
7ec24848cac6c5a1,Performance of the Night
8539c4b795d33a92,Performance of the Night
a6cb909888f6a495,Submission of the Night
ab0d6346b7938a7f,Performance of the Night
5e52b0bf9719f0ae,Submission of the Night
b80ef7cdc36ab48b,Fight of the Night
635763ab6b5f0bf0,Fight of the Night
40c080d0f86f1f1f,Knockout of the Night
b66ac52bfb217761,Performance of the Night
759c55755d70f7ba,Fight of the Night
1e7caef3f6dfde10,Performance of the Night
2bf24d9c33bb4d49,Knockout of the Night
8bc0c220f7dcefa7,Performance of the Night
50f2539c73b98eec,Performance of the Night
84973bbdffaf0d0e,Performance of the Night
11141cf97c6156b6,Submission of the Night
f2c2a49fed32bd75,Performance of the Night
2eecf0c36192e40c,Performance of the Night
e8f4e8ff49678b44,Performance of the Night
48b1ee7ab45add4c,Performance of the Night
c2c20a04a78d9143,Performance of the Night
0459297e86a14981,Performance of the Night
9a6a6716cdfadc98,Knockout of the Night
c037cdc1de53de8e,Fight of the Night
d0ebb0551377a1c1,Performance of the Night
29cd6bee493a8662,Submission of the Night
de84ebe3b8cb8cd3,Fight of the Night
f81f8cfe30e0a1e9,Fight of the Night
6a32cabbcd9b1e42,Submission of the Night
c3257824671aeca6,Knockout of the Night
8b5c760f34daafe0,Performance of the Night
8167500af262bba5,Performance of the Night
2671de30a1736f51,Performance of the Night
b6bfa84d467f6690,Submission of the Night
bb15c0a2911043bd,Performance of the Night
9039762cb9f4abdb,Performance of the Night
18edff5447989b3f,Fight of the Night
c76fd2ddcbc4713d,Fight of the Night
9f4a0de31375ba04,Performance of the Night
58dec0a39cdefa3f,Performance of the Night
bec57d7cce0e6257,Performance of the Night
66b8f3426f36fdf7,Performance of the Night
dadde3eb4e5f43b4,Performance of the Night
bc767f1eb6176dfb,Fight of the Night
c03b6b6ce5d03276,Performance of the Night
56aac937d9f1d13a,Fight of the Night
6617170d3659b175,Fight of the Night
fefa96b6d939ffea,Performance of the Night
a71e4206f87ae74c,Performance of the Night
df28f8cb5a12ec8e,Knockout of the Night
acbe07e3131d14dc,Fight of the Night
36895d9bbf5abc51,Fight of the Night
8e4024cb49c963f2,Fight of the Night
c3ba8f1a4ddc0dc3,Performance of the Night
9f60dd19c5705d45,Knockout of the Night
d480d01418ae0143,Performance of the Night
5256ba94641a4284,Performance of the Night
83526f699d25e4e4,Knockout of the Night
e2b547e64f6532bb,Fight of the Night
e2b547e64f6532bb,Knockout of the Night
bcab3ebdc21b0b64,Fight of the Night
bcab3ebdc21b0b64,Submission of the Night
74b8a36293758342,Performance of the Night
a526a72ade275f46,Performance of the Night
d1621b3da377f34b,Performance of the Night
2b1ac5d8f98639bf,Performance of the Night
c3601529b7a7d489,Fight of the Night
02713b2d25f74d43,Performance of the Night
fc2badbeebf85ebf,Fight of the Night
46cfb41b00cb5ad8,Fight of the Night
1f64e532f942ef57,Submission of the Night
20b5de395c0f1375,Performance of the Night
b4d624bdc27dff83,Fight of the Night
