event_id,fight_id,weight_class,title_fight,r_id,b_id,winner_id,result_status,method,round,time,time_format,referee,details
59583ff832fe9d68,69e7f5780b7b038b,Lightweight,0,e361e5c858af6ff1,00a905a4a4a2b071,e361e5c858af6ff1,win,KO/TKO,1,4:19,3 Rnd (5-5-5),Rafael Ramos,Punches to Head From Guard
a85998eb79650b2c,08d8ae9c65ef01d6,Lightweight,0,b98209144b63ae26,00a905a4a4a2b071,b98209144b63ae26,win,Submission,3,3:21,3 Rnd (5-5-5),Kim Winslow,Triangle Choke From Bottom Guard
fccb0fee256b7b4d,989760fa75321d69,Welterweight,0,f4c49976c75c5ab2,150ff4cc642270b9,150ff4cc642270b9,win,KO/TKO,1,1:09,5 Rnd (5-5-5-5-5),Mike Beltran,"to    
      McGregor knee injury"
3fed746acfd026dd,cb17062bfd400fb2,Light Heavyweight,0,1fd4fbdcc67de844,7f955f71fa2ce7ac,1fd4fbdcc67de844,win,KO/TKO,1,4:07,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground
354808cf38d9d73c,b302e12550278ffd,Featherweight,1,d0f3959b4a9747e6,f4c49976c75c5ab2,f4c49976c75c5ab2,win,KO/TKO,1,0:13,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance
db1f2ed63b54b9a7,4ace70bff9debdfb,Welterweight,0,f4c49976c75c5ab2,8355922d564b152c,8355922d564b152c,win,Submission,2,4:12,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke
4956f60b7fa57c1a,1d7015553debd1c8,Lightweight,1,33a331684283900f,f4c49976c75c5ab2,f4c49976c75c5ab2,win,KO/TKO,2,3:04,5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head At Distance
1ef0eae31904e534,3eea92e7f26fb05b,Lightweight,1,032cc3922d871c7f,f4c49976c75c5ab2,032cc3922d871c7f,win,Submission,4,3:03,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke
5da4e8dc02e50ac0,648396cc751c730d,Welterweight,0,8355922d564b152c,f4c49976c75c5ab2,f4c49976c75c5ab2,win,Decision - Majority,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,Derek Cleary 47 - 48. Glenn Trowbridge 47 - 47. Jeff Mullen 47 - 48.
0c1773639c795466,eed6c9aff2234b7a,Welterweight,0,f4c49976c75c5ab2,1d00756835ca67c9,f4c49976c75c5ab2,win,KO/TKO,1,0:40,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground
8a0be41c0380188d,7d0ce28ce8a77eb1,Lightweight,0,029eaff01e6bb8f0,f4c49976c75c5ab2,029eaff01e6bb8f0,win,TKO - Doctor's Stoppage,1,5:00,5 Rnd (5-5-5-5-5),Herb Dean,
4304992c2acc187b,3d3e7dc7b4bf2bc4,Lightweight,0,029eaff01e6bb8f0,f4c49976c75c5ab2,029eaff01e6bb8f0,win,KO/TKO,2,2:32,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head At Distance
3bb030257966b022,6bcea00473e43a59,Featherweight,0,029eaff01e6bb8f0,f4c49976c75c5ab2,f4c49976c75c5ab2,win,KO/TKO,1,1:46,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance
3be081c29bf734d9,70290140b6a8e038,Featherweight,1,b5b684eac99ae0a3,f4c49976c75c5ab2,f4c49976c75c5ab2,win,KO/TKO,2,4:57,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head At Distance
1c3f5e85b59ec710,b297c3e938e1005e,Open Weight,0,a6a9ab5a824e8f66,237187ed9f419285,a6a9ab5a824e8f66,win,KO/TKO,1,2:01,1 Rnd (20),John McCarthy,"Punches to Head From Back Control
      Submission to Strikes"
073eee4e62f0d988,1e603e6aa6d1a750,Featherweight,0,f4c49976c75c5ab2,c2e3e67b5911bfb7,f4c49976c75c5ab2,win,KO/TKO,1,4:05,5 Rnd (5-5-5-5-5),Leon Roberts,Punch to Head At Distance
f9aa6376ae16bfb4,3d468536e8904b93,Featherweight,0,f4c49976c75c5ab2,5f87a5c00b3d17ed,f4c49976c75c5ab2,win,KO/TKO,2,1:54,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head At Distance
901cddcbfa079097,f2ced83baf0457fc,Welterweight,0,31123249b0bbf52e,523fa774700d7d3f,31123249b0bbf52e,win,KO/TKO,1,4:09,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance
eee8efec7b951d84,84b3577229880760,Welterweight,0,523fa774700d7d3f,4b47e71384a9522f,523fa774700d7d3f,win,Submission,1,3:19,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke
6291ac0a3726732f,24393bea0c4cf49a,Featherweight,0,81801f57bd0a7c41,f4c49976c75c5ab2,f4c49976c75c5ab2,win,KO/TKO,1,1:07,3 Rnd (5-5-5),Robert Sundel,Punches to Head At Distance
cf1a88371c8cb690,5d839e4eda09d6e4,Featherweight,0,f4c49976c75c5ab2,150ff4cc642270b9,f4c49976c75c5ab2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Steve Rita 27 - 30. Tony Weeks 27 - 30. Ryan Shea 26 - 30.
a0a680fe2f6cc8e6,9a92d376fba2379d,Welterweight,0,523fa774700d7d3f,d66a46de8d705353,d66a46de8d705353,win,KO/TKO,1,1:34,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance
899eaba48fa864a6,0b9cd718d7e329e8,Welterweight,0,523fa774700d7d3f,cdb96af67d096b1e,cdb96af67d096b1e,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29. Adalaide Byrd 28 - 29. Derek Cleary 28 - 29.
f5585e675af7afd4,3738135e4c9d8273,Welterweight,0,523fa774700d7d3f,3d074044a33825e7,523fa774700d7d3f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Mike Bell 27 - 30. Junichiro Kamijo 27 - 30. Tony Weeks 27 - 30.
277ffed20cf07aea,e624d85a0d718578,Welterweight,0,523fa774700d7d3f,6f7c616b98e18c29,523fa774700d7d3f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Adalaide Byrd 26 - 30. Derek Cleary 26 - 30. Mike Bell 27 - 29.
3ae10ac4df3df05c,26d75187369ecf2c,Welterweight,0,523fa774700d7d3f,45f7cb591c3ab00b,45f7cb591c3ab00b,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bryan Miner,Chris Lee 28 - 29. Dave Tirelli 27 - 30. Marcel Varela 27 - 30.
805ad1801eb26abb,24ff0bb908095565,Welterweight,0,f9f07bb5a43535ed,523fa774700d7d3f,f9f07bb5a43535ed,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Anders Ohlsson 27 - 30. Dave Tirelli 27 - 30. Clemens Werner 27 - 30.
d856a0080ac09ed7,d3c78cc516417797,Welterweight,0,523fa774700d7d3f,0d8011111be000b2,0d8011111be000b2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Elvis Bello,Luc Belhumeur 27 - 30. Jeff Mullen 28 - 29. Derek Cleary 28 - 29.
de277a4abcfeea46,e861e9cc0118c670,Welterweight,0,c58f51dedb310998,523fa774700d7d3f,c58f51dedb310998,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,Derek Cleary 27 - 30. Jon Marigliano 27 - 30. Will Fisher 28 - 29.
c912f676692c353a,7c13de66ce543d84,Welterweight,0,523fa774700d7d3f,e9213f53ddeca978,e9213f53ddeca978,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato 27 - 30. Richard Bertrand 29 - 28. Chris Lee 28 - 29.
33a331684283900f,8a08b8043f83d245,Welterweight,0,a2b12c3f3d60ff69,523fa774700d7d3f,523fa774700d7d3f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,Declan Woods 28 - 29. Emile Arsenault 28 - 29. Doug Crosby 28 - 30.
e7e970d508529bf3,110e1d794443b736,Welterweight,0,523fa774700d7d3f,6d1bffff14897645,6d1bffff14897645,win,KO/TKO,1,4:15,3 Rnd (5-5-5),Herb Dean,Punch to Head In Clinch
232c582f29f8f65e,4a46b63c19cfa932,Welterweight,0,523fa774700d7d3f,68c11c27d4d56572,523fa774700d7d3f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Tony Weeks 27 - 30. Derek Cleary 28 - 29. Glenn Trowbridge 28 - 29.
46effbd1135423c5,8edb831924d69dd9,Welterweight,0,523fa774700d7d3f,484acc7b0f856ce9,484acc7b0f856ce9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Chris Flores 28 - 29. Derek Cleary 28 - 29. Marcos Rosales 28 - 29.
480b702debcb5433,c1d2ce95229cdbd9,Welterweight,0,523fa774700d7d3f,4c7781da8c6cae93,4c7781da8c6cae93,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Edward Collantes 28 - 29. Marcos Rosales 28 - 29. Wade Vierra 28 - 29.
354808cf38d9d73c,d48f938269b8ed0b,Welterweight,0,523fa774700d7d3f,d53482bef23235ba,523fa774700d7d3f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Tony Weeks 27 - 30. Derek Cleary 28 - 29. Junichiro Kamijo 28 - 29.
e5c38954c006f15c,f18ea0d8b472dc1e,Welterweight,0,523fa774700d7d3f,e1147d3d2dabe1ce,523fa774700d7d3f,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Kelvin Caldwell 30 - 27. Sal D'amato 27 - 30. Robert Madrigal 28 - 29.
abbc4fc02e0d84b3,3c552514bb9b5c98,Middleweight,0,523fa774700d7d3f,b13da0b1a3aed3e7,b13da0b1a3aed3e7,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Peter Adamcik 28 - 29. Richard Bertrand 28 - 29. Chris Lee 28 - 29.
09c44b317c98bf96,db43605f10bd67b4,Welterweight,0,523fa774700d7d3f,d1a1314976c50bef,523fa774700d7d3f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Mike Bell 27 - 30. Mike Beltran 27 - 30. Wade Vierra 27 - 30.
04d5718ed2661e8c,ddc233f8ca7c05aa,Middleweight,0,d5f820c11a121050,9ca265dfe8323db3,d5f820c11a121050,win,KO/TKO,1,1:40,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground
b5ea750025697880,01e5e4099f03f20e,Middleweight,0,523fa774700d7d3f,05560764359161e4,05560764359161e4,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp,Sal D'amato 28 - 29. Anthony Dimitriou 28 - 29. Howard Hughes 28 - 29.
1ffc38f67785797b,032a61c6f9439b1d,Middleweight,0,523fa774700d7d3f,aed06011bf62237b,523fa774700d7d3f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Chris Lee 27 - 30. Sal D'amato 28 - 29. Jeff Blatnick 28 - 30.
d1152823307d7e7c,e7ace0544d5ab596,Lightweight,0,6f81b6de2557739a,3414b50b08a10600,6f81b6de2557739a,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Tony Weeks 29 - 28. Junichiro Kamijo 28 - 29. Glenn Trowbridge 28 - 29.
6b7bc7eaf2465387,51c354507aa80512,Lightweight,0,79ded75550efc139,3414b50b08a10600,79ded75550efc139,win,KO/TKO,2,0:24,3 Rnd (5-5-5),Kenichi Serizawa,"Punch to Head At Distance
      Submission to Strikes"
c2a7623f398d9bd7,a59dfa68457f92bf,Middleweight,0,9ca265dfe8323db3,09422812370fbdfe,9ca265dfe8323db3,win,Submission,3,0:40,3 Rnd (5-5-5),Steve Mazzagatti,Guillotine Choke Standing
c96518b7f6881004,32a0bfd0c6597a59,Light Heavyweight,0,f1f9e48a0d150757,9ca265dfe8323db3,f1f9e48a0d150757,win,Submission,1,2:13,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke
86b30a86664cb6e4,58811a4e36c53b89,Welterweight,0,f748267c4ab6c127,7cec3c4a5e7b6d68,f748267c4ab6c127,win,TKO - Doctor's Stoppage,1,5:00,3 Rnd (5-5-5),Jason Herzog,
6e380a4d73ab4f0e,a47123ae6e048f11,Welterweight,0,1d2d98ddd05b38fb,f748267c4ab6c127,1d2d98ddd05b38fb,win,KO/TKO,3,2:02,3 Rnd (5-5-5),Herb Dean,Punch to Body At Distance
dba230fe33011201,eb9f9f61507497a5,Welterweight,0,c68c68efaa5ca6ef,f748267c4ab6c127,c68c68efaa5ca6ef,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson,Mamunah Querido 29 - 28. Chris Lee 27 - 30. Sal D'amato 27 - 30.
56ec58954158966a,c960184a583f1861,Women's Strawweight,0,4959f10a62f3fec3,3351aa64aa83c4d9,3351aa64aa83c4d9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary 28 - 29. Sal D'amato 28 - 29. Junichiro Kamijo 28 - 29.
ef61d9f5176b3200,1be27d95bba03f17,Welterweight,0,1497e735d9f2560a,f748267c4ab6c127,1497e735d9f2560a,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Loic Pora,Christophe Chapuis 27 - 30. David Lethaby 28 - 29. Darryl Ransom 28 - 29.
3bc27ec15facbcf3,d80fd2ec736f7df2,Welterweight,0,cdb96af67d096b1e,f748267c4ab6c127,cdb96af67d096b1e,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Rick Winter 27 - 30. Junichiro Kamijo 27 - 30. Mike Bell 27 - 30.
c398235fcaf8d71d,66873dde4077bd5d,Women's Strawweight,0,bc7d1ad49fcb2d08,3351aa64aa83c4d9,bc7d1ad49fcb2d08,win,Submission,1,1:38,3 Rnd (5-5-5),Mike Beltran,Armbar On Ground
dde70a112e053a6c,573d3a6984cbcd29,Welterweight,0,767755fd74662dbf,f748267c4ab6c127,767755fd74662dbf,win,KO/TKO,1,3:09,3 Rnd (5-5-5),Rich Mitchell,Punches to Head From Mount
5bdcbd8dd681a257,48dd2c9cb39bd2d4,Women's Strawweight,0,abb68e3c7ca128f2,3351aa64aa83c4d9,abb68e3c7ca128f2,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 28 - 29. Sal D'amato 29 - 28. Ron McCarthy 27 - 30.
8f6a18831a120817,b5274277ef6707c9,Women's Strawweight,0,3351aa64aa83c4d9,7559395ad833c074,3351aa64aa83c4d9,win,Submission,2,1:03,3 Rnd (5-5-5),Keith Peterson,Von Flue Choke From Side Control
ea0ad155451ed1f5,44ad16cd4e6c93d7,Featherweight,0,917e53fa0adea0d3,7be63795363029e8,7be63795363029e8,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Michael Depasquale 28 - 29. Sue Sanidad 27 - 30. Tony Tamburrino 27 - 30.
e8efeb9cf33b1941,d1268ffa059f9d42,Featherweight,0,b5b684eac99ae0a3,7be63795363029e8,b5b684eac99ae0a3,win,KO/TKO,1,0:31,3 Rnd (5-5-5),Steve Mazzagatti,Punch to Body At Distance
3bc27ec15facbcf3,742dc4196d329db0,Women's Strawweight,0,4100c7a09497ad41,3351aa64aa83c4d9,3351aa64aa83c4d9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Chris Lee 28 - 29. Sal D'amato 28 - 29. Derek Cleary 28 - 29.
480b702debcb5433,5929c539190c8a07,Lightweight,0,501b07aec9b8fc2d,7be63795363029e8,501b07aec9b8fc2d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Mike Bell 27 - 30. Derek Cleary 27 - 30. Wade Vierra 27 - 30.
8caca5857ce0e30b,df5ab14481442365,Lightweight,0,7be63795363029e8,182f2b78582de3d8,7be63795363029e8,win,Submission,1,3:05,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke From Bottom Guard
73eb2a552c92a821,b2a250ad41d3803e,Women's Strawweight,0,2c483cf443f38ece,3351aa64aa83c4d9,3351aa64aa83c4d9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,27 - 30. 28 - 29. 28 - 29.
1d00756835ca67c9,5e378c52f26935d6,Women's Strawweight,0,3351aa64aa83c4d9,ac7c765882f2c68c,ac7c765882f2c68c,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Rich Mitchell,Derek Cleary 30 - 27. Anders Ohlsson 28 - 29. Clemens Werner 28 - 29.
5d7bdab5e03e3216,f5686732b85adafc,Lightweight,0,7be63795363029e8,338a11d3674eb2d4,7be63795363029e8,win,Submission,1,2:03,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke From Bottom Half Guard
1ffc38f67785797b,5dc4552c9288441a,Lightweight,0,7be63795363029e8,d403b1a6f278c95e,d403b1a6f278c95e,win,Submission,2,3:49,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke
282fa667ff9c51ed,ab8b506dd2277da3,Lightweight,0,7be63795363029e8,5f04e3d58d9ce982,5f04e3d58d9ce982,win,Submission,2,4:33,3 Rnd (5-5-5),Jon Schorle,"Rear Naked Choke
      Technical Submission"
f354c50b8d63d9b3,c64c6ba6eb1e1d06,Featherweight,0,6b0a6def604de298,a112097ad877a48f,6b0a6def604de298,win,KO/TKO,3,3:29,3 Rnd (5-5-5),Nick Berens,Punches to Head At Distance
9a70f67ad2187fa3,c27bec45d5a29a2c,Featherweight,0,6b0a6def604de298,fd7ab338e4953644,6b0a6def604de298,win,KO/TKO,1,3:57,3 Rnd (5-5-5),Herb Dean,Knee to Body In Clinch
0b534765dca35e71,b7c5c923d227a40e,Featherweight,0,6b0a6def604de298,8f003ef7e0d9a139,6b0a6def604de298,win,Decision - Majority,3,5:00,3 Rnd (5-5-5),Jason Herzog,Sal D'amato 28 - 28. Mike Bell 28 - 29. David Sutherland 28 - 29.
d3de4a24f7eefac8,34cd2d9b5eddf14f,Welterweight,0,3414b50b08a10600,b2f743746e8dcfa2,,draw,Decision - Split,3,5:00,3 Rnd (5-5-5),Larry Landless,Jeff Mullen 29 - 28. Nelson Hamilton 28 - 29. Doug Crosby 28 - 28.
47b7e4e60813b7b2,0ace7e71f5d66bc9,Middleweight,0,f215cfbd4ba3c270,2e5c2aa8e4ab9d82,2e5c2aa8e4ab9d82,win,KO/TKO,1,1:17,3 Rnd (5-5-5),Osiris Maia,Punch to Head In Clinch
cfbccfed4e4796fe,f8df4cb5f22656c0,Middleweight,0,f215cfbd4ba3c270,77d7295d1b22c694,77d7295d1b22c694,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin Dornan,John Cooper 28 - 29. Tony Weeks 29 - 28. David Therien 28 - 29.
f3155a94ca420126,43313a340ff0d2b5,Middleweight,0,132505067f08c54d,f215cfbd4ba3c270,f215cfbd4ba3c270,win,KO/TKO,3,4:58,3 Rnd (5-5-5),Piotr Michalak,Punches to Head From Half Guard
fccb0fee256b7b4d,a26ea74f2e908842,Lightweight,0,887961364be5ceb3,809bd1a871491508,887961364be5ceb3,win,KO/TKO,1,4:59,3 Rnd (5-5-5),Kerry Hatley,Punch to Body At Distance
5de61b03868035ff,badc8c379cc2e6ff,Middleweight,0,e17ac6410c8377f4,f215cfbd4ba3c270,e17ac6410c8377f4,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Andreas Gruner 27 - 30. Andy Haigh 27 - 30. Garth Harriman 27 - 30.
07f72a2a7591b409,7286a725cb39945b,Lightweight,0,a71ce6ff0b4a9dbb,6488729da7ac1c79,a71ce6ff0b4a9dbb,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kim Winslow,Adalaide Byrd 27 - 30. Tony Weeks 28 - 29. Glenn Trowbridge 27 - 30.
5c38639f860a5542,a76e14495e61cf19,Lightweight,0,809bd1a871491508,31f8081c7600da93,809bd1a871491508,win,KO/TKO,1,0:24,3 Rnd (5-5-5),Herb Dean,Punches to Head From Half Guard
66766984842c13dc,d7be78c400e7e0f9,Lightweight,0,809bd1a871491508,19c591115a58982c,809bd1a871491508,win,Submission,1,0:55,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke From Mount
bd92cf5da5413d2a,b3d2ac2244e4f791,Lightweight,0,809bd1a871491508,fd406a32a6fb3a29,fd406a32a6fb3a29,win,Submission,1,2:30,3 Rnd (5-5-5),Marc Goddard,Anaconda Choke On Ground
a314687f372b2cec,6d47170d069df8bb,Middleweight,0,0e21976afc92e4d1,f215cfbd4ba3c270,0e21976afc92e4d1,win,KO/TKO,2,0:47,3 Rnd (5-5-5),Lukasz Bosacki,Kick to Head At Distance
5dfe71ade71f3a4b,8d9bcbb48888a5a3,Lightweight,0,809bd1a871491508,323d4ca260dfa0ba,323d4ca260dfa0ba,win,KO/TKO,1,0:37,3 Rnd (5-5-5),Gary Copeland,Kick to Head At Distance
80dbeb1dd5b53e64,e97e71a593e4c28d,Lightweight,0,809bd1a871491508,38c626ca912c7bac,809bd1a871491508,win,KO/TKO,1,2:01,3 Rnd (5-5-5),Jason Herzog,Punches to Head From Back Control
d2fa318f34d0aadc,9576d9cba5cf5c4e,Lightweight,0,809bd1a871491508,d80ee110748171ac,809bd1a871491508,win,KO/TKO,1,1:25,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance
c9885b1b7c7055a0,e4620f3fa451a3a4,Lightweight,0,ff62013d2fce6d13,809bd1a871491508,ff62013d2fce6d13,win,Submission,2,1:07,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke
8f6a18831a120817,b530bb13aac1e48b,Lightweight,0,809bd1a871491508,a2ccf35a88346a91,809bd1a871491508,win,Submission,1,2:17,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke
5717efc6f271cd52,911b73db91738da6,Lightweight,0,eb393afdbe3293d5,809bd1a871491508,eb393afdbe3293d5,win,KO/TKO,2,2:17,3 Rnd (5-5-5),Osiris Maia,Flying Knee Head
1f9344211ca7fd60,463fac0e48505b62,Lightweight,0,519e4fe37ce9ff75,809bd1a871491508,519e4fe37ce9ff75,win,KO/TKO,1,3:17,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground
7c35f869033901ae,5bd071a38f37debb,Featherweight,0,809bd1a871491508,4682bc59d5f55145,4682bc59d5f55145,win,KO/TKO,2,1:49,3 Rnd (5-5-5),Mark Smith,Flying Knee Head
1fac46d466abd5b8,bb31c77bddd1317e,Women's Bantamweight,0,7be74a12d7352df2,351c4ec637380ad5,7be74a12d7352df2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chad Trukovich,Mike Bell 28 - 29. Andrew Adkins 28 - 29. Eric Colon 28 - 29.
f6a7b02c42e9fc5b,cb1f27818d46af0e,Lightweight,0,809bd1a871491508,1e4f273069fb9e85,809bd1a871491508,win,Submission,1,2:11,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke
4304992c2acc187b,83da743f6dda7dcc,Women's Bantamweight,0,3253b16d38ae087d,7be74a12d7352df2,3253b16d38ae087d,win,Submission,3,3:39,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke
daa89f01e1c0f42a,3cf4582b48302bb6,Women's Bantamweight,0,7be74a12d7352df2,c7d297714d9ab1a4,c7d297714d9ab1a4,win,Submission,2,3:40,3 Rnd (5-5-5),Kevin MacDonald,Triangle Choke On Ground
0b64d0fed453ef7f,d4ad90ac58429b64,Lightweight,0,dccb63727f2f5f74,809bd1a871491508,809bd1a871491508,win,KO/TKO,1,0:07,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance
bd4389b71fdc0ce2,a716172939767cab,Women's Bantamweight,0,7be74a12d7352df2,4c2d90e335e6df19,7be74a12d7352df2,win,Submission,2,2:52,3 Rnd (5-5-5),Herb Dean,Arm Triangle From Side Control
44aa652b181bcf68,79161bde28636128,Women's Bantamweight,0,7be74a12d7352df2,2eeaefbfc7f9fcff,7be74a12d7352df2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Larry Carter,David Ebert 27 - 30. Chris Lee 26 - 30. Eric Colon 25 - 30.
20bcc9966affb19c,024817f9b28943ab,Featherweight,0,1abf785143f8d5ec,8336d7a85ce45481,8336d7a85ce45481,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Jon Bilyk 28 - 29. Carlos Rodriguez 28 - 29. Vincent Sinclair 28 - 29.
3138fab619faf4d1,654127f5b9140be2,Women's Bantamweight,1,8bdac25ce0bb874d,7be74a12d7352df2,8bdac25ce0bb874d,win,KO/TKO,1,1:06,5 Rnd (5-5-5-5-5),Herb Dean,Knee to Body In Clinch
219a254e15d60135,89f202a1545d17b6,Women's Bantamweight,0,7be74a12d7352df2,8ef4a91ac694b7ce,7be74a12d7352df2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,28 - 29. 27 - 30. 28 - 29.
43563a32c3f10e95,7fa227a1c5ef2238,Women's Bantamweight,0,b96619b3acd7d9da,7be74a12d7352df2,b96619b3acd7d9da,win,Decision - Majority,3,5:00,3 Rnd (5-5-5),Marc Goddard,Dave Hagen 28 - 29. Lester Griffin 27 - 29. Glenn Trowbridge 28 - 28.
d86e913c548c07c2,92eb0a297c7ea197,Women's Bantamweight,0,7be74a12d7352df2,b9706f80d005036c,b9706f80d005036c,win,Submission,2,4:16,3 Rnd (5-5-5),Yves Lavigne,Arm Triangle From Half Guard
fd7acf42bd6e7e95,03ba4f9ba7c934ad,Women's Bantamweight,0,7be74a12d7352df2,729d4bd5a6cd0a97,7be74a12d7352df2,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Lars Borssen 28 - 29. Chris Lee 29 - 28. William McKinnon 28 - 29.
ea0ad155451ed1f5,fb30b2752d3dc1eb,Women's Bantamweight,0,7be74a12d7352df2,837d30395faca41e,7be74a12d7352df2,win,KO/TKO,1,4:06,3 Rnd (5-5-5),Gasper Oliver,Punches to Head From Side Control
b71667c778b6d9e5,bd6d144f5c0b6cab,Women's Bantamweight,0,7be74a12d7352df2,80fa8218c99f9c58,80fa8218c99f9c58,win,Submission,1,2:53,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke
b05086131c6f5dc5,acbe24bc4bb3fefc,Women's Bantamweight,0,7be74a12d7352df2,373be586f370d400,7be74a12d7352df2,win,Submission,3,2:53,3 Rnd (5-5-5),Yuji Shimada,Keylock From Side Control
990060b2a68a7b82,934718256f4d082c,Women's Bantamweight,0,7be74a12d7352df2,f72465a784c1b084,7be74a12d7352df2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Dave Hagen 27 - 30. Sal D'amato 27 - 30. Junichiro Kamijo 27 - 30.
5731cc327790b731,144c4e65599288c3,Catch Weight,0,7be74a12d7352df2,b12a1d19ee383b7c,7be74a12d7352df2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),David Clifton,27 - 30. 27 - 30. 27 - 30.
36a432f22144843e,757b2a060d9151df,Women's Bantamweight,0,7be74a12d7352df2,2eada40ac8801559,7be74a12d7352df2,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yuji Shimada,27 - 30. 27 - 30. 27 - 30.
9bcf8603ceb25680,a9da6a31229b136c,Heavyweight,0,cac08b8685387ca5,3236bf606fe9fa5b,3236bf606fe9fa5b,win,KO/TKO,1,4:32,3 Rnd (5-5-5),Kim Winslow,Punches to Head From Mount
e60d773a0a42048a,ef1cd6371a3f18e0,Middleweight,0,3eeec2f53cebdf12,4e6738062d469256,3eeec2f53cebdf12,win,Submission,1,2:14,3 Rnd (5-5-5),Chris Tognoni,D'Arce Choke On Ground
